note_id	last modification time	tags	Index	Word	Transliteration	Meaning	Additional Information	Mnemonic	Part of Speech	Example Sentence	Sentence Transliteration	Sentence Translation	Word Audio	Sentence Audio	Pitch Accent URL	Pitch Accent
1621385855103	1757836421	core2000	1001	凄い	すごい	amazing, awesome, great, incredible	[sound:hypertts-f1208a6679ea9fd6699687860b4734a6c1d10b8f0b2f5f1fb083aa19.mp3]		Adjective	凄い雨になった。<br><br>彼はいつもテストで100点を取ります。凄い人です。	すごい あめ に なった。<br><br>かれ は いつも てすと で 100 てん を とります。 すごい ひと です。	It began raining heavily.<br><br>He always gets perfect scores on tests. He is an incredible person.	[sound:sugoi.mp3]	[sound:凄い-2-sentence-1.mp3][sound:凄い-2-sentence-2.mp3]	http://www.gavo.t.u-tokyo.ac.jp/ojad/eng/search/index/limit:100/word:凄い	"""<table class=""""pitch_accent_table""""><tbody><tr><td>~i+N</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""accent_top mola_-2""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">い</span></span></span></span></span></td></tr><tr><td>~idesu</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-5""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""accent_top mola_-4""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">い</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">で</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">す</span></span></span></span></span></td></tr><tr><td>~kute</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""accent_top mola_-4""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">く</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">て</span></span></span></span></span><br><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-4""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""accent_top mola_-3""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">く</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">て</span></span></span></span></span></td></tr><tr><td>~katta</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""accent_top mola_-5""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""mola_-4""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">か</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">っ</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">た</span></span></span></span></span><br><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-5""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""accent_top mola_-4""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">か</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">っ</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">た</span></span></span></span></span></td></tr><tr><td>~kunai</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""accent_top mola_-5""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""mola_-4""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">く</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">な</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">い</span></span></span></span></span><br><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-5""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""accent_top mola_-4""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">く</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">な</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">い</span></span></span></span></span></td></tr><tr><td>~kunakatta</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""accent_top mola_-7""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""mola_-6""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-5""""><span class=""""inner""""><span class=""""char"""">く</span></span></span><span class=""""mola_-4""""><span class=""""inner""""><span class=""""char"""">な</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">か</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">っ</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">た</span></span></span></span></span><br><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-7""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""accent_top mola_-6""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-5""""><span class=""""inner""""><span class=""""char"""">く</span></span></span><span class=""""mola_-4""""><span class=""""inner""""><span class=""""char"""">な</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">か</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">っ</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">た</span></span></span></span></span></td></tr><tr><td>~kereba</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""accent_top mola_-5""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""mola_-4""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">け</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">れ</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">ば</span></span></span></span></span><br><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-5""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""accent_top mola_-4""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">け</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">れ</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">ば</span></span></span></span></span></td></tr><tr><td>~i</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""accent_top mola_-2""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">い</span></span></span></span></span></td></tr><tr><td>~ku</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""accent_top mola_-3""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">く</span></span></span></span></span><br><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""accent_top mola_-2""""><span class=""""inner""""><span class=""""char"""">ご</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">く</span></span></span></span></span></td></tr></tbody></table>"""
1621385855104	1757836423	core2000	1002	親切	しんせつ	"""kind, gentle, <font color=""""#8e8e93"""">kindhearted</font>"""	[sound:hypertts-5771c9019932c38f28e767801de9299463cb53ef586c475dd00064e0.mp3]	"""Shin = heart<br><font color=""""#ff9500"""">切</font> = cut, be sharp<br>A sharp heart is <b><u>kind</u></b> and <u><b>gentle<br></b></u><img src=""""paste-60df236f6f11aa356372087f89c30b2fb368372f.jpg"""" width=""""250"""">"""	"""Adjectival Noun <font color=""""#8e8e93"""">(2)</font>"""	親切にしてくださってどうもありがとうございます。<br><br>あの村の人々はとても親切です。	しんせつ に して くださって どうも ありがとう ございます。<br><br>あの むら の ひとびと は とても しんせつ です。	Thank you for being so kind to me.<br><br>People in that village are very kind.	[sound:親切-2.mp3]	[sound:親切-2-sentence-1.mp3][sound:親切-2-sentence-2.mp3]	http://www.gavo.t.u-tokyo.ac.jp/ojad/eng/search/index/limit:100/word:親切	"""<table class=""""pitch_accent_table""""><tbody><tr><td>dictionary form</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""accent_top mola_-4""""><span class=""""inner""""><span class=""""char"""">し</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">ん</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">せ</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">つ</span></span></span></span></span></td></tr></tbody></table>"""
1621385855105	1757836423	core2000	1003	絶対	ぜったい	"""<font color=""""#007aff"""">definitely, totally, absolutely</font> <font color=""""#8e8e93"""">(more common usage)</font><div><span style=""""color: rgb(255, 59, 48);"""">never </span><span style=""""color: rgb(172, 0, 0);"""">(neg sentences only and stronger than zenzen)</span></div>"""	[sound:hypertts-58e68aa1f95a33d3539146977641400ed3ec12c0c75fb9b2d3a9fefa.mp3]		Adverb	そんなことは絶対できないよ。<br><br>絶対に駄目です。	そんな こと は ぜったい できない よ。<br><br>ぜったい に だめ です。	I can never ever do such a thing.<br><br>Absolutely not.	[sound:絶対-2.mp3]	[sound:絶対-2-sentence-1.mp3][sound:絶対-2-sentence-2.mp3]	http://www.gavo.t.u-tokyo.ac.jp/ojad/eng/search/index/limit:100/word:絶対	No data available.
1621385855106	1757836425	core2000	1004	先月	せんげつ	last month	[sound:hypertts-4f7dd9c283d6a056254ab6b56903859acf29bd760640ee6e156d0e26.mp3]	"""<font color=""""#ff9f0a"""">先</font> = previous, last (せん)<div><font color=""""#ff9f0a"""">月</font> = month (げつ)</div>"""	Noun	先月、友達の結婚式があった。<br><br>先月の七日に孫が生まれました。	せんげつ、ともだち の けっこん しき が あった。<br><br>せんげつ の なのか に まご が うまれました。	My friend had a wedding last month.<br><br>My grandchild was born on the seventh of last month.	[sound:先月-2.mp3]	[sound:先月-2-sentence-1.mp3][sound:先月-2-sentence-2.mp3]	http://www.gavo.t.u-tokyo.ac.jp/ojad/eng/search/index/limit:100/word:先月	"""<table class=""""pitch_accent_table""""><tbody><tr><td>dictionary form</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""accent_top mola_-4""""><span class=""""inner""""><span class=""""char"""">せ</span></span></span><span class=""""mola_-3""""><span class=""""inner""""><span class=""""char"""">ん</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">げ</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">つ</span></span></span></span></span></td></tr></tbody></table>"""
1621385855107	1757836427	core2000	1005	一昨年	おととし	"""the year before last <font color=""""#8e8e93"""">(casual)</font>"""	[sound:hypertts-890dd51d354833b4d29089d0a91dc3b5dd0ba5ed8cc171fe67a0d1e6.mp3]	"""Did you know Toshiba got into making automobiles <b><u>the year before last</u></b>? They’re calling that division <b><u>Auto Toshi</u></b> (<b><u>おととし</u></b>). I wonder what kind of cars they’ll make 🤔<div><img src=""""paste-40005e68e36264b089ab74f6ea109d68eac156f0.jpg""""><br></div>"""	Noun	一昨年初めて京都へ旅行しました。<br><br>私は一昨年日本に来ました。	おととし はじめて きょうと へ りょこう しました。<br><br>わたし は おととし にほん に きました。	I first traveled to Kyoto the year before last.<br><br>I came to Japan the year before last.	[sound:一昨年-3.mp3]	[sound:一昨年-3-sentence-1.mp3][sound:一昨年-3-sentence-2.mp3]	http://www.gavo.t.u-tokyo.ac.jp/ojad/eng/search/index/limit:100/word:一昨年	"""<table class=""""pitch_accent_table""""><tbody><tr><td>dictionary form</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-4""""><span class=""""inner""""><span class=""""char"""">お</span></span></span><span class=""""accent_top mola_-3""""><span class=""""inner""""><span class=""""char"""">と</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">と</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">し</span></span></span></span></span></td></tr></tbody></table>"""
1621385855108	1757836430	core2000	1006	冬休み	ふゆやすみ	"""<span style=""""color: rgb(14, 130, 255);"""">winter break / vacation / holiday</span>"""	[sound:hypertts-7d4f6e3b68db57decc933910e9e9a4dfff0e8f70cc939b8f435006c0.mp3]	"""<font color=""""#ff9f0a"""">冬</font> = winter<br><font color=""""#ff9f0a"""">休</font> = holiday, break, vacation"""	Noun	冬休みにお祖父ちゃんの家に行きます。<br><br>冬休みは12月25日に始まります。	ふゆやすみ に おじいちゃん の うち に いきます。<br><br>ふゆやすみ は 12 がつ 25 にち に はじまります。	I'm going to my grandpa's house during winter break.<br><br>Winter break starts on December 25th.	[sound:冬休み-2.mp3]	[sound:冬休み-2-sentence-1.mp3][sound:冬休み-2-sentence-2.mp3]	http://www.gavo.t.u-tokyo.ac.jp/ojad/eng/search/index/limit:100/word:冬休み	"""<table class=""""pitch_accent_table""""><tbody><tr><td>dictionary form</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-5""""><span class=""""inner""""><span class=""""char"""">ふ</span></span></span><span class=""""accent_plain mola_-4""""><span class=""""inner""""><span class=""""char"""">ゆ</span></span></span><span class=""""accent_top mola_-3""""><span class=""""inner""""><span class=""""char"""">や</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">み</span></span></span></span></span></td></tr></tbody></table>"""
1621385855109	1757836431	core2000	1007	夏休み	なつやすみ	"""summer vacation<font color=""""#8e8e93"""">/break</font>"""	[sound:hypertts-c1e501dfeadfdc911e2d6a48b967ad680273e303c2fdbec548c0fceb.mp3]	"""<img src=""""paste-c3edc5e3b9ed74feb1590d9167d9ef7974c6722d.jpg"""">"""	Noun	夏休みにお祖母ちゃんの家へ行きました。<br><br>今日が夏休み最後の日だ。	なつやすみ に おばあちゃん の うち へ いきました。<br><br>きょう が なつやすみ さいご の ひ だ。	I went to my grandma's house during summer vacation.<br><br>Today's the last day of summer vacation.	[sound:夏休み-2.mp3]	[sound:夏休み-2-sentence-1.mp3][sound:夏休み-2-sentence-2.mp3]	http://www.gavo.t.u-tokyo.ac.jp/ojad/eng/search/index/limit:100/word:夏休み	"""<table class=""""pitch_accent_table""""><tbody><tr><td>dictionary form</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-5""""><span class=""""inner""""><span class=""""char"""">な</span></span></span><span class=""""accent_plain mola_-4""""><span class=""""inner""""><span class=""""char"""">つ</span></span></span><span class=""""accent_top mola_-3""""><span class=""""inner""""><span class=""""char"""">や</span></span></span><span class=""""mola_-2""""><span class=""""inner""""><span class=""""char"""">す</span></span></span><span class=""""mola_-1""""><span class=""""inner""""><span class=""""char"""">み</span></span></span></span></span></td></tr></tbody></table>"""
1621385855110	1763363153	core2000 leech	1008	休日	きゅうじつ	"""day off, holiday, <span style=""""color: rgb(102, 102, 102);"""">break,&nbsp;short&nbsp;vacation</span>"""	<div>— refers to a day when you don’t have to work or attend school, ex. public holidays, weekends, personal days off</div>— more formal than やすみ [sound:hypertts-94c42bf88ea156d2d6735f3ac31c623814d24f29ec4541296ffccfd3.mp3]<br>ーー休憩きゅうけい<br>ーー急に　きゅうに<br>ーーしゅくじつ　祝日	"""<img src=""""paste-5754dacac0790135c598c96c1f690ac975627136.jpg"""" width=""""300"""">"""	Noun	休日は家でよくテレビを見ます。<br><br>明後日は休日です。	きゅうじつ は いえ で よく てれび を みます。<br><br>あさって は きゅうじつ です。	I often watch television at home on my days off.<br><br>The day after tomorrow's a holiday.	[sound:休日-2.mp3]	[sound:休日-2-sentence-1.mp3][sound:休日-2-sentence-2.mp3]	http://www.gavo.t.u-tokyo.ac.jp/ojad/eng/search/index/limit:100/word:休日	"""<table class=""""pitch_accent_table""""><tbody><tr><td>dictionary form</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-4""""><span class=""""inner""""><span class=""""char"""">き</span><span class=""""char"""">ゅ</span></span></span><span class=""""accent_plain mola_-3""""><span class=""""inner""""><span class=""""char"""">う</span></span></span><span class=""""accent_plain mola_-2""""><span class=""""inner""""><span class=""""char"""">じ</span></span></span><span class=""""accent_plain mola_-1""""><span class=""""inner""""><span class=""""char"""">つ</span></span></span></span></span></td></tr></tbody></table>"""
1621385855111	1768804092	core2000	1009	正月	しょうがつ	"""<span style=""""color: rgb(255, 0, 255);"""">New Year<br></span>ーー旧正月　きゅうしょうがつ"""	— focuses on the celebration period and activities at the beginning of the year Jan 1-7 [sound:hypertts-1ba9079611a060915c786ea067b6159d44ca32197ba683a7dcdb5204.mp3]	"""<font color=""""#ff9500"""">正</font> = correct (しょう)<br><font color=""""#ff9500"""">月</font> = month (がつ)<br>correct month = <b><u>New Year</u></b><br><br>Together, <b><font color=""""#ff9500"""">正月</font></b> means correct or proper month, signifying January as the official beginning of the new year, when everything is set up correctly and properly for success. <br><br>The <b>correct month</b> is the <span style=""""color: rgb(255, 0, 255);""""><b>show</b> (<b><u>しょう</u></b>) <b><u>month</u></b> (<b><u>がつ</u></b>) </span>to start off the <span style=""""color: rgb(255, 0, 255);""""><u><b>New Year</b></u></span><div><img src=""""paste-9a83433dd0e1e6caa8807735e68f4bd0d8dbcf6b.jpg""""><br></div>"""	Noun	お正月にはたいてい、家族が集まる。<br><br>お正月にはいろいろな遊びをします。	おしょうがつ に は たいてい、かぞく が あつまる。<br><br>おしょうがつ に は いろいろな あそび を します。	Our family usually gets together for the New Year.<br><br>We play a lot of games at New Year's.	[sound:hypertts-7aa6bde785b8a04fa8340819d073c7836a0931adfcb1f73b3665cbf1.mp3]	[sound:正月-2-sentence-1.mp3][sound:正月-2-sentence-2.mp3]	http://www.gavo.t.u-tokyo.ac.jp/ojad/eng/search/index/limit:100/word:正月	"""<table class=""""pitch_accent_table""""><tbody><tr><td>dictionary form</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-4""""><span class=""""inner""""><span class=""""char"""">し</span><span class=""""char"""">ょ</span></span></span><span class=""""accent_plain mola_-3""""><span class=""""inner""""><span class=""""char"""">う</span></span></span><span class=""""accent_plain mola_-2""""><span class=""""inner""""><span class=""""char"""">が</span></span></span><span class=""""accent_top mola_-1""""><span class=""""inner""""><span class=""""char"""">つ</span></span></span></span></span></td></tr></tbody></table>"""
1621385855112	1757836436	core2000	1010	思い出	おもいで	"""<span style=""""color: rgb(14, 130, 255);"""">memory</span>"""	[sound:hypertts-1abcc26f57c70a1599209209ea0027800689d0e59c8bd62f388a3e21.mp3]	"""<font color=""""#ff9500"""">思</font> = thought (おも)<br><font color=""""#ff9500"""">出</font> = exit (で)<br><br>What is a thought that can exit from your brain? A <span style=""""color: rgb(14, 130, 255);""""><b><u>memory</u></b></span> of course. Hold on close to your fleeting <span style=""""color: rgb(14, 130, 255);""""><u><b>memories</b></u></span> and say """"<span style=""""color: rgb(14, 130, 255);""""><b><u>oh my what a day</u></b></span>"""" (<span style=""""color: rgb(14, 130, 255);""""><b><u>おもいで</u></b></span>) as you relish&nbsp;in them.&nbsp;<div><b><u><font color=""""#0a84ff"""">Oh my what a day!</font></u></b><div><img src=""""paste-e9e587ff7441cc208317d0fb78dbea8a91b4e13f.jpg"""" width=""""301""""><br></div></div>"""	Noun	旅行で楽しい思い出ができました。<br><br>写真は良い思い出になります。	りょこう で たのしい おもいで が できました。<br><br>しゃしん は いい おもいで に なります。	I made wonderful memories during my trip.<br><br>Photographs make a good souvenir.<br>(The photographs will become good memories)	[sound:思い出-2.mp3]	[sound:思い出-2-sentence-1.mp3][sound:思い出-2-sentence-2.mp3]	http://www.gavo.t.u-tokyo.ac.jp/ojad/eng/search/index/limit:100/word:思い出	"""<table class=""""pitch_accent_table""""><tbody><tr><td>dictionary form</td><td><span class=""""katsuyo_accent""""><span class=""""accented_word""""><span class=""""mola_-4""""><span class=""""inner""""><span class=""""char"""">お</span></span></span><span class=""""accent_plain mola_-3""""><span class=""""inner""""><span class=""""char"""">も</span></span></span><span class=""""accent_plain mola_-2""""><span class=""""inner""""><span class=""""char"""">い</span></span></span><span class=""""accent_plain mola_-1""""><span class=""""inner""""><span class=""""char"""">で</span></span></span></span></span></td></tr></tbody></table>"""
